TimeUtc,Frame,ZombieCount,AI_ms,Sensing_ms,Other_ms,TotalMs,GC_kb,CurrentFPS,BaselineFPS,PeakFPS,Top1_Tag,Top1_ms,Top2_Tag,Top2_ms,Top3_Tag,Top3_ms,Top4_Tag,Top4_ms,Top5_Tag,Top5_ms
2026-04-11T18:20:36.1977855Z,101311,10,1619.8112,1.6222,1413.4941,3034.9275,2576248,67.16,93.51,148.57,EntityPlayerLocal.Update,1014.4532,EntityAlive.updateTasks,578.4998,EntityAlive.MoveEntityHeaded,456.0192,EntityAlive.Update,259.9139,EAIManager.Update,246.0393
2026-04-11T18:21:06.1981978Z,103385,9,1624.2190,1.8077,1444.0627,3070.0894,2590744,71.27,93.51,148.57,EntityPlayerLocal.Update,1074.6332,EntityAlive.updateTasks,572.0135,EntityAlive.MoveEntityHeaded,454.3334,EAIManager.Update,252.3206,EntityAlive.Update,248.9056
2026-04-11T18:21:36.2141124Z,105188,29,64.7348,1.8149,29.5507,96.1004,2442424,51.23,93.51,148.57,EntityAlive.MoveEntityHeaded,23.1856,EntityAlive.updateTasks,21.3255,EntityPlayerLocal.Update,18.1818,EntityAlive.Update,9.4095,EAIManager.Update,8.8263
2026-04-11T18:22:06.2196539Z,106758,16,2612.6315,62.1885,1378.9738,4053.7938,2483256,55.35,93.51,148.57,EntityAlive.MoveEntityHeaded,878.4813,EntityPlayerLocal.Update,872.3993,EntityAlive.updateTasks,835.0723,EntityAlive.Update,471.1720,EAIManager.Update,325.9509
2026-04-11T18:22:36.2343872Z,108516,24,2211.2709,35.9783,1370.2278,3617.4770,2535440,54.17,93.51,148.57,EntityPlayerLocal.Update,934.7506,EntityAlive.MoveEntityHeaded,677.4674,EntityAlive.updateTasks,665.9112,EntityAlive.Update,477.2072,EAIManager.Update,272.0114
2026-04-11T18:23:06.2534273Z,110053,20,3097.8161,90.5415,1372.9662,4561.3238,2475640,45.25,93.51,148.57,EntityAlive.MoveEntityHeaded,1062.3879,EntityAlive.updateTasks,1008.3685,EntityPlayerLocal.Update,790.5606,EntityAlive.Update,505.7184,EAIManager.Update,398.3587
2026-04-11T18:23:36.2597517Z,111507,17,2586.8082,68.7307,1320.6392,3976.1781,2540392,48.81,93.51,148.57,EntityAlive.MoveEntityHeaded,884.5969,EntityAlive.updateTasks,789.2119,EntityPlayerLocal.Update,764.6592,EntityAlive.Update,532.4785,EAIManager.Update,273.9731
2026-04-11T18:24:06.2684252Z,113230,12,16.6008,0.1633,12.9363,29.7004,2508336,62.00,93.51,148.57,EntityPlayerLocal.Update,9.3853,EntityAlive.updateTasks,5.2940,EntityAlive.MoveEntityHeaded,4.6277,EntityAlive.Update,3.4905,EAIManager.Update,2.3505
2026-04-11T18:24:36.2700528Z,115142,13,1942.6905,19.5612,1484.2498,3446.5015,2545824,72.29,93.51,148.57,EntityPlayerLocal.Update,1047.1414,EntityAlive.updateTasks,611.0495,EntityAlive.MoveEntityHeaded,576.1820,EntityAlive.Update,399.1123,EAIManager.Update,255.7056
2026-04-11T18:25:06.2793860Z,117114,14,1825.0059,12.7656,1480.6025,3318.3740,2588232,65.95,93.51,148.57,EntityPlayerLocal.Update,1100.9700,EntityAlive.updateTasks,640.1830,EntityAlive.MoveEntityHeaded,467.3962,EntityAlive.Update,382.8777,EAIManager.Update,233.7944
